state,date,sex,ethnicity,abs
Negeri Sembilan,2009-01-01,female,overall,8400.0
Negeri Sembilan,2010-01-01,female,overall,8285.0
Negeri Sembilan,2011-01-01,female,overall,8468.0
Negeri Sembilan,2012-01-01,female,overall,8684.0
Negeri Sembilan,2013-01-01,female,overall,8383.0
Negeri Sembilan,2014-01-01,female,overall,9011.0
Negeri Sembilan,2015-01-01,female,overall,8818.0
Negeri Sembilan,2016-01-01,female,overall,8691.0
Negeri Sembilan,2017-01-01,female,overall,8688.0
Negeri Sembilan,2018-01-01,female,overall,8849.0
Negeri Sembilan,2019-01-01,female,overall,8403.0
Negeri Sembilan,2020-01-01,female,overall,8240.0
Negeri Sembilan,2021-01-01,female,overall,8054.0
Negeri Sembilan,2022-01-01,female,overall,7585.0
Negeri Sembilan,2023-01-01,male,overall,8564.0
Negeri Sembilan,2023-01-01,female,overall,8006.0
Pahang,2000-01-01,male,overall,15268.0
Pahang,2001-01-01,male,overall,14181.0
Pahang,2002-01-01,male,overall,13947.0
Pahang,2003-01-01,male,overall,13422.0
Pahang,2004-01-01,male,overall,13543.0
Pahang,2005-01-01,male,overall,13286.0
Pahang,2006-01-01,male,overall,12835.0
Pahang,2007-01-01,male,overall,12780.0
Pahang,2008-01-01,male,overall,13311.0
Pahang,2009-01-01,male,overall,13484.0
Pahang,2010-01-01,male,overall,13426.0
Pahang,2011-01-01,male,overall,14045.0
Pahang,2012-01-01,male,overall,13955.0
Pahang,2013-01-01,male,overall,13996.0
Pahang,2014-01-01,male,overall,14887.0
Pahang,2015-01-01,male,overall,14370.0
Pahang,2016-01-01,male,overall,14379.0
Pahang,2017-01-01,male,overall,14111.0
Pahang,2018-01-01,male,overall,13930.0
Pahang,2019-01-01,male,overall,13254.0
Pahang,2020-01-01,male,overall,13032.0
Pahang,2021-01-01,male,overall,12624.0
Pahang,2022-01-01,male,overall,12209.0
Pahang,2000-01-01,female,overall,14287.0
Pahang,2001-01-01,female,overall,13432.0
Pahang,2002-01-01,female,overall,12863.0
Pahang,2003-01-01,female,overall,12722.0
Pahang,2004-01-01,female,overall,12356.0
Pahang,2005-01-01,female,overall,12406.0
Pahang,2006-01-01,female,overall,11974.0
Pahang,2007-01-01,female,overall,12178.0
Pahang,2008-01-01,female,overall,12347.0
Pahang,2009-01-01,female,overall,12573.0
Pahang,2010-01-01,female,overall,12520.0
Pahang,2011-01-01,female,overall,13034.0
Pahang,2012-01-01,female,overall,13456.0
Pahang,2013-01-01,female,overall,12972.0
Pahang,2014-01-01,female,overall,13856.0
Pahang,2015-01-01,female,overall,13689.0
Pahang,2016-01-01,female,overall,13247.0
Pahang,2017-01-01,female,overall,13444.0
Pahang,2018-01-01,female,overall,13076.0
Pahang,2019-01-01,female,overall,12633.0
Pahang,2020-01-01,female,overall,12312.0
Pahang,2021-01-01,female,overall,11883.0
Pahang,2022-01-01,female,overall,11359.0
Pahang,2023-01-01,male,overall,12482.0
Pahang,2023-01-01,female,overall,11680.0
Perak,2000-01-01,male,overall,24896.0
Perak,2001-01-01,male,overall,22408.0
Perak,2002-01-01,male,overall,21684.0
Perak,2003-01-01,male,overall,20565.0
Perak,2004-01-01,male,overall,20128.0
Perak,2005-01-01,male,overall,19161.0
Perak,2006-01-01,male,overall,19060.0
Perak,2007-01-01,male,overall,18931.0
Perak,2008-01-01,male,overall,19159.0
Perak,2009-01-01,male,overall,19096.0
Perak,2010-01-01,male,overall,18548.0
Perak,2011-01-01,male,overall,19459.0
Perak,2012-01-01,male,overall,19402.0
Perak,2013-01-01,male,overall,18294.0
Perak,2014-01-01,male,overall,18833.0
Perak,2015-01-01,male,overall,18855.0
Perak,2016-01-01,male,overall,18559.0
Perak,2017-01-01,male,overall,17953.0
Perak,2018-01-01,male,overall,17455.0
Perak,2019-01-01,male,overall,17069.0
Perak,2020-01-01,male,overall,16472.0
Perak,2021-01-01,male,overall,15758.0
Perak,2022-01-01,male,overall,15202.0
Perak,2000-01-01,female,overall,23693.0
Perak,2001-01-01,female,overall,21125.0
Perak,2002-01-01,female,overall,20605.0
Perak,2003-01-01,female,overall,19257.0
Perak,2004-01-01,female,overall,18884.0
Perak,2005-01-01,female,overall,18208.0
Perak,2006-01-01,female,overall,17775.0
Perak,2007-01-01,female,overall,17697.0
Perak,2008-01-01,female,overall,18015.0
Perak,2009-01-01,female,overall,18107.0
Perak,2010-01-01,female,overall,17478.0
Perak,2011-01-01,female,overall,18063.0
Perak,2012-01-01,female,overall,18310.0
Perak,2013-01-01,female,overall,17133.0
Perak,2014-01-01,female,overall,17753.0
Perak,2015-01-01,female,overall,17429.0
Perak,2016-01-01,female,overall,17126.0
Perak,2017-01-01,female,overall,16885.0
Perak,2018-01-01,female,overall,16414.0
Perak,2019-01-01,female,overall,15936.0
Perak,2020-01-01,female,overall,15110.0
Perak,2021-01-01,female,overall,15058.0
Perak,2022-01-01,female,overall,14341.0
Perak,2023-01-01,male,overall,15851.0
Perak,2023-01-01,female,overall,14908.0
Perlis,2000-01-01,male,overall,2433.0
Perlis,2001-01-01,male,overall,2218.0
Perlis,2002-01-01,male,overall,2128.0
Perlis,2003-01-01,male,overall,2046.0
Perlis,2004-01-01,male,overall,2025.0
Perlis,2005-01-01,male,overall,2004.0
Perlis,2006-01-01,male,overall,2002.0
Perlis,2007-01-01,male,overall,2026.0
Perlis,2008-01-01,male,overall,2175.0
Perlis,2009-01-01,male,overall,2211.0
Perlis,2010-01-01,male,overall,2126.0
Perlis,2011-01-01,male,overall,2192.0
Perlis,2012-01-01,male,overall,2130.0
Perlis,2013-01-01,male,overall,2108.0
Perlis,2014-01-01,male,overall,2318.0
Perlis,2015-01-01,male,overall,2239.0
Perlis,2016-01-01,male,overall,2297.0
Perlis,2017-01-01,male,overall,2347.0
Perlis,2018-01-01,male,overall,2249.0
Perlis,2019-01-01,male,overall,2155.0
Perlis,2020-01-01,male,overall,2104.0
Perlis,2021-01-01,male,overall,2148.0
Perlis,2022-01-01,male,overall,1967.0
Perlis,2000-01-01,female,overall,2218.0
Perlis,2001-01-01,female,overall,2122.0
Perlis,2002-01-01,female,overall,2097.0
Perlis,2003-01-01,female,overall,2012.0
Perlis,2004-01-01,female,overall,1939.0
Perlis,2005-01-01,female,overall,1928.0
Perlis,2006-01-01,female,overall,1889.0
Perlis,2007-01-01,female,overall,1920.0
Perlis,2008-01-01,female,overall,2000.0
Perlis,2009-01-01,female,overall,2026.0
Perlis,2010-01-01,female,overall,1988.0
Perlis,2011-01-01,female,overall,1969.0
Perlis,2012-01-01,female,overall,2013.0
Perlis,2013-01-01,female,overall,1942.0
Perlis,2014-01-01,female,overall,2191.0
Perlis,2015-01-01,female,overall,2076.0
Perlis,2016-01-01,female,overall,2095.0
Perlis,2017-01-01,female,overall,2100.0
Perlis,2018-01-01,female,overall,2122.0
Perlis,2019-01-01,female,overall,1905.0
Perlis,2020-01-01,female,overall,1997.0
Perlis,2021-01-01,female,overall,1928.0
Perlis,2022-01-01,female,overall,1779.0
Perlis,2023-01-01,male,overall,2032.0
Perlis,2023-01-01,female,overall,1846.0
Pulau Pinang,2000-01-01,male,overall,14005.0
Pulau Pinang,2001-01-01,male,overall,12582.0
Pulau Pinang,2002-01-01,male,overall,12894.0
Pulau Pinang,2003-01-01,male,overall,11963.0
Pulau Pinang,2004-01-01,male,overall,11838.0
Pulau Pinang,2005-01-01,male,overall,11716.0
Pulau Pinang,2006-01-01,male,overall,11510.0
Pulau Pinang,2007-01-01,male,overall,11594.0
Pulau Pinang,2008-01-01,male,overall,11929.0
Pulau Pinang,2009-01-01,male,overall,11734.0
Pulau Pinang,2010-01-01,male,overall,10964.0
Pulau Pinang,2011-01-01,male,overall,11633.0
Pulau Pinang,2012-01-01,male,overall,12138.0
Pulau Pinang,2013-01-01,male,overall,11020.0
Pulau Pinang,2014-01-01,male,overall,11799.0
Pulau Pinang,2015-01-01,male,overall,11529.0
Pulau Pinang,2016-01-01,male,overall,11176.0
Pulau Pinang,2017-01-01,male,overall,11048.0
Pulau Pinang,2018-01-01,male,overall,10661.0
Pulau Pinang,2019-01-01,male,overall,10471.0
Pulau Pinang,2020-01-01,male,overall,10188.0
Pulau Pinang,2021-01-01,male,overall,9510.0
Pulau Pinang,2022-01-01,male,overall,9069.0
Pulau Pinang,2000-01-01,female,overall,13332.0
Pulau Pinang,2001-01-01,female,overall,12130.0
Pulau Pinang,2002-01-01,female,overall,11881.0
Pulau Pinang,2003-01-01,female,overall,11504.0
Pulau Pinang,2004-01-01,female,overall,11105.0
Pulau Pinang,2005-01-01,female,overall,10843.0
Pulau Pinang,2006-01-01,female,overall,10493.0
Pulau Pinang,2007-01-01,female,overall,10835.0
Pulau Pinang,2008-01-01,female,overall,11023.0
Pulau Pinang,2009-01-01,female,overall,11043.0
Pulau Pinang,2010-01-01,female,overall,10208.0
Pulau Pinang,2011-01-01,female,overall,10720.0
Pulau Pinang,2012-01-01,female,overall,11656.0
Pulau Pinang,2013-01-01,female,overall,10479.0
Pulau Pinang,2014-01-01,female,overall,11078.0
Pulau Pinang,2015-01-01,female,overall,10713.0
Pulau Pinang,2016-01-01,female,overall,10605.0
Pulau Pinang,2017-01-01,female,overall,10416.0
Pulau Pinang,2018-01-01,female,overall,10044.0
Pulau Pinang,2019-01-01,female,overall,9729.0
Pulau Pinang,2020-01-01,female,overall,9457.0
Pulau Pinang,2021-01-01,female,overall,9061.0
Pulau Pinang,2022-01-01,female,overall,8662.0
Pulau Pinang,2023-01-01,male,overall,10162.0
Pulau Pinang,2023-01-01,female,overall,9417.0
Sabah,2000-01-01,male,overall,25535.0
Sabah,2001-01-01,male,overall,25446.0
Sabah,2002-01-01,male,overall,23889.0
Sabah,2003-01-01,male,overall,22975.0
Sabah,2004-01-01,male,overall,23923.0
Sabah,2005-01-01,male,overall,24492.0
Sabah,2006-01-01,male,overall,24019.0
Sabah,2007-01-01,male,overall,24199.0
Sabah,2008-01-01,male,overall,26167.0
Sabah,2009-01-01,male,overall,27295.0
Sabah,2010-01-01,male,overall,28078.0
Sabah,2011-01-01,male,overall,28473.0
Sabah,2012-01-01,male,overall,30266.0
Sabah,2013-01-01,male,overall,29664.0
Sabah,2014-01-01,male,overall,29720.0
Sabah,2015-01-01,male,overall,28451.0
Sabah,2016-01-01,male,overall,27067.0
Sabah,2017-01-01,male,overall,27120.0
Sabah,2018-01-01,male,overall,27601.0
Sabah,2019-01-01,male,overall,27554.0
Sabah,2020-01-01,male,overall,25952.0
Sabah,2021-01-01,male,overall,21544.0
Sabah,2022-01-01,male,overall,22471.0
Sabah,2000-01-01,female,overall,23773.0
Sabah,2001-01-01,female,overall,23544.0
Sabah,2002-01-01,female,overall,22230.0
Sabah,2003-01-01,female,overall,21413.0
Sabah,2004-01-01,female,overall,22247.0
Sabah,2005-01-01,female,overall,22668.0
Sabah,2006-01-01,female,overall,22123.0
Sabah,2007-01-01,female,overall,22818.0
Sabah,2008-01-01,female,overall,24105.0
Sabah,2009-01-01,female,overall,25487.0
Sabah,2010-01-01,female,overall,26056.0
Sabah,2011-01-01,female,overall,26517.0
Sabah,2012-01-01,female,overall,27919.0
Sabah,2013-01-01,female,overall,27159.0
Sabah,2014-01-01,female,overall,27677.0
Sabah,2015-01-01,female,overall,26248.0
Sabah,2016-01-01,female,overall,25004.0
Sabah,2017-01-01,female,overall,25408.0
Sabah,2018-01-01,female,overall,25424.0
Sabah,2019-01-01,female,overall,25419.0
Sabah,2020-01-01,female,overall,23635.0
Sabah,2021-01-01,female,overall,20064.0
Sabah,2022-01-01,female,overall,21146.0
Sabah,2023-01-01,male,overall,24206.0
Sabah,2023-01-01,female,overall,22206.0
Sarawak,2000-01-01,male,overall,24799.0
Sarawak,2001-01-01,male,overall,23866.0
Sarawak,2002-01-01,male,overall,23426.0
Sarawak,2003-01-01,male,overall,23005.0
Sarawak,2004-01-01,male,overall,22518.0
Sarawak,2005-01-01,male,overall,22402.0
Sarawak,2006-01-01,male,overall,22215.0
Sarawak,2007-01-01,male,overall,22036.0
Sarawak,2008-01-01,male,overall,22631.0
Sarawak,2009-01-01,male,overall,22693.0
Sarawak,2010-01-01,male,overall,21435.0
Sarawak,2011-01-01,male,overall,22318.0
Sarawak,2012-01-01,male,overall,22517.0
Sarawak,2013-01-01,male,overall,21027.0
Sarawak,2014-01-01,male,overall,21243.0
Sarawak,2015-01-01,male,overall,20551.0
Sarawak,2016-01-01,male,overall,19652.0
Sarawak,2017-01-01,male,overall,19543.0
Sarawak,2018-01-01,male,overall,18876.0
Sarawak,2019-01-01,male,overall,19037.0
Sarawak,2020-01-01,male,overall,18440.0
Sarawak,2021-01-01,male,overall,16062.0
Sarawak,2022-01-01,male,overall,15949.0
Sarawak,2000-01-01,female,overall,23121.0
Sarawak,2001-01-01,female,overall,22232.0
Sarawak,2002-01-01,female,overall,21503.0
Sarawak,2003-01-01,female,overall,21063.0
Sarawak,2004-01-01,female,overall,21027.0
Sarawak,2005-01-01,female,overall,20839.0
Sarawak,2006-01-01,female,overall,20677.0
Sarawak,2007-01-01,female,overall,20513.0
Sarawak,2008-01-01,female,overall,20795.0
Sarawak,2009-01-01,female,overall,21060.0
Sarawak,2010-01-01,female,overall,20039.0
Sarawak,2011-01-01,female,overall,21065.0
Sarawak,2012-01-01,female,overall,20661.0
Sarawak,2013-01-01,female,overall,19386.0
Sarawak,2014-01-01,female,overall,19806.0
Sarawak,2015-01-01,female,overall,19203.0
Sarawak,2016-01-01,female,overall,18333.0
Sarawak,2017-01-01,female,overall,18111.0
Sarawak,2018-01-01,female,overall,17748.0
Sarawak,2019-01-01,female,overall,17635.0
Sarawak,2020-01-01,female,overall,17009.0
Sarawak,2021-01-01,female,overall,15212.0
Sarawak,2022-01-01,female,overall,14988.0
Sarawak,2023-01-01,male,overall,17797.0
Sarawak,2023-01-01,female,overall,16123.0
Selangor,2000-01-01,male,overall,47370.0
Selangor,2001-01-01,male,overall,45402.0
Selangor,2002-01-01,male,overall,46508.0
Selangor,2003-01-01,male,overall,46551.0
Selangor,2004-01-01,male,overall,48364.0
Selangor,2005-01-01,male,overall,47743.0
Selangor,2006-01-01,male,overall,49070.0
Selangor,2007-01-01,male,overall,50109.0
Selangor,2008-01-01,male,overall,51868.0
Selangor,2009-01-01,male,overall,53174.0
Selangor,2010-01-01,male,overall,50529.0
Selangor,2011-01-01,male,overall,53540.0
Selangor,2012-01-01,male,overall,56078.0
Selangor,2013-01-01,male,overall,53282.0
Selangor,2014-01-01,male,overall,56023.0
Selangor,2015-01-01,male,overall,55720.0
Selangor,2016-01-01,male,overall,54027.0
Selangor,2017-01-01,male,overall,53823.0
Selangor,2018-01-01,male,overall,52784.0
Selangor,2019-01-01,male,overall,50760.0
Selangor,2020-01-01,male,overall,48318.0
Selangor,2021-01-01,male,overall,46638.0
Selangor,2022-01-01,male,overall,43346.0
Selangor,2000-01-01,female,overall,44265.0
Selangor,2001-01-01,female,overall,42356.0
Selangor,2002-01-01,female,overall,43227.0
Selangor,2003-01-01,female,overall,43382.0
Selangor,2004-01-01,female,overall,44812.0
Selangor,2005-01-01,female,overall,44713.0
Selangor,2006-01-01,female,overall,45667.0
Selangor,2007-01-01,female,overall,46946.0
Selangor,2008-01-01,female,overall,48416.0
Selangor,2009-01-01,female,overall,49849.0
Selangor,2010-01-01,female,overall,47900.0
Selangor,2011-01-01,female,overall,50146.0
Selangor,2012-01-01,female,overall,51868.0
Selangor,2013-01-01,female,overall,49891.0
Selangor,2014-01-01,female,overall,52909.0
Selangor,2015-01-01,female,overall,52411.0
Selangor,2016-01-01,female,overall,50634.0
Selangor,2017-01-01,female,overall,50164.0
Selangor,2018-01-01,female,overall,49341.0
Selangor,2019-01-01,female,overall,48076.0
Selangor,2020-01-01,female,overall,45259.0
Selangor,2021-01-01,female,overall,43480.0
Selangor,2022-01-01,female,overall,40312.0
Selangor,2023-01-01,male,overall,46799.0
Selangor,2023-01-01,female,overall,43736.0
Terengganu,2000-01-01,male,overall,12831.0
Terengganu,2001-01-01,male,overall,12373.0
Terengganu,2002-01-01,male,overall,11961.0
Terengganu,2003-01-01,male,overall,11544.0
Terengganu,2004-01-01,male,overall,11732.0
Terengganu,2005-01-01,male,overall,11188.0
Terengganu,2006-01-01,male,overall,11159.0
Terengganu,2007-01-01,male,overall,11536.0
Terengganu,2008-01-01,male,overall,12114.0
Terengganu,2009-01-01,male,overall,12200.0
Terengganu,2010-01-01,male,overall,12546.0
Terengganu,2011-01-01,male,overall,12855.0
Terengganu,2012-01-01,male,overall,13230.0
Terengganu,2013-01-01,male,overall,13026.0
Terengganu,2014-01-01,male,overall,14056.0
Terengganu,2015-01-01,male,overall,14403.0
Terengganu,2016-01-01,male,overall,14211.0
Terengganu,2017-01-01,male,overall,14177.0
Terengganu,2018-01-01,male,overall,14578.0
Terengganu,2019-01-01,male,overall,14088.0
Terengganu,2020-01-01,male,overall,14118.0
Terengganu,2021-01-01,male,overall,13632.0
Terengganu,2022-01-01,male,overall,13077.0
Terengganu,2000-01-01,female,overall,12002.0
Terengganu,2001-01-01,female,overall,11687.0
Terengganu,2002-01-01,female,overall,11244.0
Terengganu,2003-01-01,female,overall,10725.0
Terengganu,2004-01-01,female,overall,10810.0
Terengganu,2005-01-01,female,overall,10778.0
Terengganu,2006-01-01,female,overall,10748.0
Terengganu,2007-01-01,female,overall,10830.0
Terengganu,2008-01-01,female,overall,11225.0
Terengganu,2009-01-01,female,overall,11687.0
Terengganu,2010-01-01,female,overall,11716.0
Terengganu,2011-01-01,female,overall,11921.0
Terengganu,2012-01-01,female,overall,12468.0
Terengganu,2013-01-01,female,overall,12439.0
Terengganu,2014-01-01,female,overall,12957.0
Terengganu,2015-01-01,female,overall,13226.0
Terengganu,2016-01-01,female,overall,13310.0
Terengganu,2017-01-01,female,overall,13734.0
Terengganu,2018-01-01,female,overall,13664.0
Terengganu,2019-01-01,female,overall,12997.0
Terengganu,2020-01-01,female,overall,13059.0
Terengganu,2021-01-01,female,overall,12705.0
Terengganu,2022-01-01,female,overall,12227.0
Terengganu,2023-01-01,male,overall,13447.0
Terengganu,2023-01-01,female,overall,12680.0
W.P. Kuala Lumpur,2000-01-01,male,overall,15150.0
W.P. Kuala Lumpur,2001-01-01,male,overall,13975.0
W.P. Kuala Lumpur,2002-01-01,male,overall,13431.0
W.P. Kuala Lumpur,2003-01-01,male,overall,13057.0
W.P. Kuala Lumpur,2004-01-01,male,overall,12811.0
W.P. Kuala Lumpur,2005-01-01,male,overall,12234.0
W.P. Kuala Lumpur,2006-01-01,male,overall,12406.0
W.P. Kuala Lumpur,2007-01-01,male,overall,12883.0
W.P. Kuala Lumpur,2008-01-01,male,overall,12996.0
W.P. Kuala Lumpur,2009-01-01,male,overall,13271.0
W.P. Kuala Lumpur,2010-01-01,male,overall,12697.0
W.P. Kuala Lumpur,2011-01-01,male,overall,13147.0
W.P. Kuala Lumpur,2012-01-01,male,overall,14012.0
W.P. Kuala Lumpur,2013-01-01,male,overall,13044.0
W.P. Kuala Lumpur,2014-01-01,male,overall,13887.0
W.P. Kuala Lumpur,2015-01-01,male,overall,13411.0
W.P. Kuala Lumpur,2016-01-01,male,overall,13276.0
W.P. Kuala Lumpur,2017-01-01,male,overall,12722.0
W.P. Kuala Lumpur,2018-01-01,male,overall,12475.0
W.P. Kuala Lumpur,2019-01-01,male,overall,12473.0
W.P. Kuala Lumpur,2020-01-01,male,overall,12113.0
W.P. Kuala Lumpur,2021-01-01,male,overall,10992.0
W.P. Kuala Lumpur,2022-01-01,male,overall,10234.0
W.P. Kuala Lumpur,2000-01-01,female,overall,14232.0
W.P. Kuala Lumpur,2001-01-01,female,overall,13236.0
W.P. Kuala Lumpur,2002-01-01,female,overall,12497.0
W.P. Kuala Lumpur,2003-01-01,female,overall,12116.0
W.P. Kuala Lumpur,2004-01-01,female,overall,12081.0
W.P. Kuala Lumpur,2005-01-01,female,overall,11310.0
W.P. Kuala Lumpur,2006-01-01,female,overall,11661.0
W.P. Kuala Lumpur,2007-01-01,female,overall,12053.0
W.P. Kuala Lumpur,2008-01-01,female,overall,12182.0
W.P. Kuala Lumpur,2009-01-01,female,overall,12599.0
W.P. Kuala Lumpur,2010-01-01,female,overall,11774.0
W.P. Kuala Lumpur,2011-01-01,female,overall,12378.0
W.P. Kuala Lumpur,2012-01-01,female,overall,12970.0
W.P. Kuala Lumpur,2013-01-01,female,overall,12289.0
W.P. Kuala Lumpur,2014-01-01,female,overall,13213.0
W.P. Kuala Lumpur,2015-01-01,female,overall,12378.0
W.P. Kuala Lumpur,2016-01-01,female,overall,12463.0
W.P. Kuala Lumpur,2017-01-01,female,overall,12010.0
W.P. Kuala Lumpur,2018-01-01,female,overall,11760.0
W.P. Kuala Lumpur,2019-01-01,female,overall,11448.0
W.P. Kuala Lumpur,2020-01-01,female,overall,11086.0
W.P. Kuala Lumpur,2021-01-01,female,overall,10054.0
W.P. Kuala Lumpur,2022-01-01,female,overall,9619.0
W.P. Kuala Lumpur,2023-01-01,male,overall,10935.0
W.P. Kuala Lumpur,2023-01-01,female,overall,10507.0
W.P. Labuan,2000-01-01,male,overall,769.0
W.P. Labuan,2001-01-01,male,overall,783.0
W.P. Labuan,2002-01-01,male,overall,773.0
W.P. Labuan,2003-01-01,male,overall,833.0
W.P. Labuan,2004-01-01,male,overall,791.0
W.P. Labuan,2005-01-01,male,overall,784.0
W.P. Labuan,2006-01-01,male,overall,818.0
W.P. Labuan,2007-01-01,male,overall,829.0
W.P. Labuan,2008-01-01,male,overall,849.0
W.P. Labuan,2009-01-01,male,overall,848.0
W.P. Labuan,2010-01-01,male,overall,852.0
W.P. Labuan,2011-01-01,male,overall,911.0
W.P. Labuan,2012-01-01,male,overall,934.0
W.P. Labuan,2013-01-01,male,overall,944.0
W.P. Labuan,2014-01-01,male,overall,959.0
W.P. Labuan,2015-01-01,male,overall,1023.0
W.P. Labuan,2016-01-01,male,overall,881.0
W.P. Labuan,2017-01-01,male,overall,866.0
W.P. Labuan,2018-01-01,male,overall,913.0
W.P. Labuan,2019-01-01,male,overall,872.0
W.P. Labuan,2020-01-01,male,overall,851.0
W.P. Labuan,2021-01-01,male,overall,755.0
W.P. Labuan,2022-01-01,male,overall,704.0
W.P. Labuan,2000-01-01,female,overall,726.0
W.P. Labuan,2001-01-01,female,overall,703.0
W.P. Labuan,2002-01-01,female,overall,693.0
W.P. Labuan,2003-01-01,female,overall,751.0
W.P. Labuan,2004-01-01,female,overall,722.0
W.P. Labuan,2005-01-01,female,overall,725.0
W.P. Labuan,2006-01-01,female,overall,769.0
